INTRODUCTION
hours
Papa
towards
father
cheek
kiss
horse
room
room
way
value
friendship
winter
interest
science
truth
doctor
year
silence
moment
hand
peasants
direction
waggons
by-road
teams
waggon
_muzhiks_
blouses
town
tavern
wink
coachman
sympathy
functionary
question
school
share
movement
muscle
face
year
peasants
deal
trouble
son
tithes
workmen
pity
energy
implements
land
interest
thing
evasion
question
awning
balcony
meals
air
place
look
villa
Things
sort
air
opinion
things
sky
glance
apprehension
direction
silence
reason
place
significance
significance
place
man
birth
None
whatsoever
speaker
let
vehicle
proceed
conversation
length
nurse
woman
way
fact
alterations
place
steward
conclusion
serfs
place
fellows
posts
responsibility
eyes
voice
libre
effet_
valet
regards
steward
_miestchanin_
]
salary
roubles
year
forehead
agitation
alterations
importance
statement
duty
moralist
frankness
ideas
subject
relations
father
son
time
right
age
matters
girl
speak
face
rooms
course
arrangement
friend
yours
things
account
things
mischief
fact
wing
something
face
redder
smile
feeling
tenderness
kind
father
sense
superiority
excuses
feeling
exultation
fingers
hand
brows
moment
something
heart
stab
fields
pause
forest
front
year
money
land
peasants
peasants
tithes
day
forest
loss
contemplation
landscape
scenery
party
picturesque
undulations
fields
fields
fields
horizon
patches
copse
ditches
borderings
brushwood
land-measurement
day
streams
pent
banks
hamlets
dwarfed
huts
roofs
part
half
jowl
grinding-byres
willow
threshing-floors
gates
churches
wood
brick
graveyards
stucco
crosses
moment
scene
heart
peasants
road
sorry
nags
laburnum
trees
ranged
beggars
roadside
bark
hanging
strips
boughs
cows
herbage
ditches
coat
animals
talons
monster
gazed
beasts
uprisen
beauty
spring
pale
phantoms
storms
frost
snow
district
district
impression
abundance
work
Education
education
matter
thought
mind
possession
kingdom
everything
golden-green
trees
shrubs
herbage
breath
zephyrs
larks
souls
endless
strains
siskins
ponds
cry
hillocks
silence
rooks
tender
green
corn-shoots
ripples
rye
whence
intervals
heads
thoughts
dimmer
travelling-cloak
air
father
face
embrace
fact
house
view
time
estate
acquaintance
weather
home-coming
glory
spring
spring
season
love
/
_tarantass_
match
nothing
pipe
poetry
surprise
measure
sympathy
father
pocket
silver
matchbox
hand
return
cigar
result
_koliaska_
matchbox
cigar
lit
leisure
odour
tobacco
non-smoker
birth
nose
covertly
fear
son
quarter
hour
vehicles
steps
mansion
grey
roofed
sheet-iron
mansion
peasants
name
member
trading
class
verandah
arrivals
throng
household
serfs
girl
twelve
fellow
resembling
livery
coat
buttons
valet
silence
door
apron
gentlemen
dark
bare
hall
face
woman
moment
door
drawing-room
fashion
home
cap
hair
bed
bed
something
sofa
reason
feet
man
sixty
features
tail-coat
brass
buttons
collar
delight
hands
bow
guest
doorway
hands
back
master
Prokofitch
man
smile
moment
shaggy
brows
Shall
table
supper
room
please
trunk
thither
wrap
cloak
Prokofitch
gentleman
cloak
butler
garment
hands
room
tiptoe
room
wash
reply
door
moment
man
medium
height
suit
collar
pair
patent
leather
boots
hair
sheen
silver
sallow
face
outline
light
chisel
traces
comeliness
bright
eyes
attraction
feature
symmetry
youth
air
superiority
rest
world
twenties
trouser
pocket
slender
hand
nails
slenderer
whiteness
cuff
sleeve-link
nephew
handshake
fashion
nephew
cheek
moustache
figure
faint
smile
time
hand
pocket
hoist
shoulders
display
teeth
Nothing
reason
wolves
tell
moment
sofa
men
room
guest
friend
showing
man
intellect
fellow
direction
table
finger-nails
pense
que
dégourdi._
]
case
little
incidents
life
measures
committees
deputations
need
machinery
topics
part
room
supper
glassful
wine
remark
exclamation
ho
contribution
gossip
touch
awkwardness
man
boy
spot
hitherto
child
words
phrases
use
term
]
term
]
difficulty
desire
ease
brand
Prokofitch
lips
eyes
master
company
queer
fellow
uncle
yours
clad
friend
bed
pipe
elegance
country
prize
finger-nails
day
lion
time
history
woman
head
looks
nothing
memories
events
one
_here_
to-night
life
collar
gloss
things
fellow
personage
father
poetry
ideas
subject
industry
heart
place
man
heart
gold
weakness
stranger
Romanticists
system
balance
good-night
room
washstand
door
things
washstands
sensation
comfort
pleasant
home
bed
coverlet
hands
kind
tireless
nurse
thought
soul
pray
members
household
son
return
bed
candle
burning
head
hands
deeply
brother
study
midnight
armchair
corner
stove
alteration
costume
patent
leather
boots
pair
heelless
slippers
number
eyes
stove
spurt
flame
forth
thoughts
alone
fact
expression
gloom
evidence
man
mind
memories
chest
room
back
house
dressing-jacket
hair
scarf
girl
towards
door
glimpse
infant
cot
sound
child
respiration
friend
]
morning
doors
place
allotments
peasantry
farm
_desiatins_
level
land
space
house
quarters
servants
homestead
garden
pond
wells
trees
water
pond
wells
taste
vegetation
growth
clump
lilacs
acacias
shade
household
tea
minutes
paths
garden
stables
cattlesheds
friends
household
serfs
forth
frogs
marsh
verst
manor
frogs
lads
gift
confidence
inferiors
asperity
insides
frogs
hind
legs
operation
place
good
sick
mistakes
doctor
frogs
word
frogs
boy
head
tow
costume
grey
blouse
collar
_Why_
Nay
water
philosophers
bed
father
son
terrace
shade
awning
nosegays
lilac
tea-urn
table
balustrade
scene
damsel
night
arrivals
verandah
shrill
tones
morning
tea
yourselves
haste
tea
Cream
pause
direction
eyes
question
frankness
night
offence
breakfast
face
length
events
prefers
prefers
fact
father
place
views
words
complacency
place
hair's
breadth
life
habits
choice
girl
roof
case
son
father
judgment
father
father
son
freedom
action
voice
something
lecture
father
effect
sound
voice
exercise
end
words
degree
_empressement_
fingers
perambulation
forehead
conjecture
mistaken
girl
invitation
course
words
whim
part
matter
meeting
day
arrival
_her_
access
magnanimity
chair
pray
favour
terrace
moment
confusion
chair
heart
strangeness
relations
son
son
latter
respect
weakness
thoughts
combination
feelings
form
apprehensions
apprehensions
fact
beating
heart
colour
face
footsteps
terrace
acquaintance
expression
fact
fact
brother
night
moment
something
explanation
sort
neck
matter
fact
son
situations
centuries
events
night
uncle
cheek
impression
moustache
morning
suit
cut
head
fez
tie
freedom
country
life
time
collar
shirt
toilet
rigour
chin
friend
morning
walk
thing
notice
ceremony
deliberateness
piece
bread
matter
fact
father
place
father
live
versts
province
ourselves
property
doctor
night
name
doctor
name
father
division
doctor
fellow
father
moustache
smiling
nephew
Nihilist
act
knife
edge
morsel
butter
adhering
Nihilist
Nihilist
term
_nihil_
man
man
man
_anything_
man
anything
butter
man
things
point
view
things
man
authority
principle
trust
individual
man
case
elders
things
generation
principles
word
accent
emphasis
principles
step
life
breath
avez
cela._
health
general
rank
Ni-hi-lists
Hegelists
Nihilists
health
general
rank
absolute
void
vacuum
bell
brother
time
cocoa
latter
terrace
person
woman
gentle-looking
eyes
hair
pair
lips
hands
cotton
gown
kerchief
shoulders
front
cup
cocoa
blood
skin
face
table
eyes
tips
fingers
surface
right
morning
morning
voice
askance
fashion
step
gait
peculiarity
hers
Silence
terrace
while
cocoa
head
pleasure
company
flowerbeds
linen
jacket
trousers
coating
mud
crown
ancient
circular
hat
piece
marshweed
hand
bag
something
bag
terrace
strides
company
morning
gentlemen
captures
captures
Leeches
frogs
purposes
experiment
house
words
comment
words
frogs
principles
uncle
look
shoulders
_bon
mot_
place
subject
estate
steward
table
tea
brothers
silence
father
uncle
morning
length
marsh
coppice
way
head
woodcock
sportsman
physics
anything
physics
fact
sciences
anything
_Germanics_
strides
department
term
one
True
careless
reply
fact
respect
masters
tone
man
nature
stomach
lack
ceremony
fact
doctor
son
diffidence
answers
akin
tone
savants
part
world
energy
opinion
savants
leave
piece
modesty
part
hitch
figure
toss
head
authorities
authorities
anything
world
trustworthy
fact
facts
face
expression
detachment
withdrawn
heights
empyrean
passing
yawn
mind
controversy
friend
manners
part
effort
mortal
course
category
birds
passage
time
men
name
Goethe
authors
brother
predilection
nation
nation
chemists
materialists
chemist
score
poets
art
science
nothing
science
science
mass
science
trade
profession
regard
mass
thing
regard
postulates
affairs
attitude
degree
examination
tenets
time
dispute
subject
views
state
sciences
instance
]
discoveries
matter
improvement
soils
labours
advice
Always
service
alphabet
books
letter
aloud
assistance
Brother
time
steward
chair
thing
years
country
intellects
fool
sooner
revelation
knowledge
men
futilities
times
case
generation
heel
wake
door
pair
look
tone
uncle
aristocrats
attitude
purely
conceit
subservience
bent
career
mind
specimen
water
marginatus_
history
history
water
beetle
uncle
man
man
pity
ridicule
ought
connection
story
chapter
chemist
founder
chemistry
brother
education
home
boyhood
looks
addition
nature
type
officer
commission
society
pace
rake
money
things
personality
women
men
brother
spite
dissimilarity
affection
dissimilarity
question
lay
things
fact
features
eyes
disposition
prone
functions
evening
home
dexterity
daring
gymnastics
rage
youth
day
novels
time
year
captain
career
everything
change
forthwith
society
period
intervals
memory
day
husband
children
time
visits
returns
life
world
coquette
sort
pleasure
balls
men
dinner
half-light
drawing-room
night
hands
pace
room
break
day
sit
sooner
woman
world
drive
laugh
chatter
anything
sort
distraction
power
charm
one
beauty
feature
face
lay
eyes
eyes
glance
hair
colour
weight
gold
knees
glance
glance
point
point
melancholy
glance
tongue
nonsense
something
taste
woman
ball
mazurka
dance
word
sense
love
man
conquests
end
case
facility
triumph
way
woman
surrender
something
something
one
penetrating
soul
force
existence
whims
mentality
events
conduct
series
inconsistencies
letters
missives
husband
suspicions
man
stranger
time
love
fits
despondency
lover
voice
reluctance
fact
moments
part
moments
reluctance
chill
horror
face
expression
bedroom
whence
maid
keyhole
issue
dull
sobbing
home
tender
interviews
naught
breast
bitter
sensation
failure
bewilderment
heart
occasion
stone
figure
lift
eyes
'You
words
ghost
smile
eyes
stranger
time
things
affection
mind
jealousy
rest
extent
length
persistent
overtures
tour
prayers
friends
advice
officers
commission
track
years
down
sight
conduct
lack
spirit
avail
image
baffling
bewitching
image
eyes
breast
pair
month
rupture
time
one
flicker
flame
True
parting
foreseen
friends
friendship
woman
fact
thenceforth
purpose
mode
life
hook
crook
rut
man
system
wanders
customs
society
_habitué_
conquests
others
power
initiative
head
grey
club
soul
jaundice
_ennui_
bachelor
disputes
interest
occupation
occupation
signs
matter
thought
years
colourless
pursuits
time
pass
swiftness
world
prison
passage
length
night
club
state
bordering
insanity
table
rooms
club
face
corpse
intervals
tables
card-players
time
home
package
ring
mark
sign
cross
message
cross
enigma
become
things
place
time
'48
wife
period
marriage
days
acquaintance
brother
day
latter
country
visit
intention
couple
months
compliment
happiness
visit
week
difference
position
brothers
difference
fact
wife
memories
death
rule
difference
life
son
bachelor
dim
period
hopes
hopes
regrets
youth
age
approaching
period
past
words
brother
wife
place
days
vanity
quieter
place
home
answer
year
half
intention
estate
winters
son
books
books
life
pattern
neighbours
excursions
part
election
meetings
rule
tongue
generation
landowners
sallies
representatives
generation
parties
respect
manners
conquests
fact
taste
suites
hotels
day
dinner
silver
_nécessaire_
bath
perfumes
whist-player
honour
ladies
man
melancholy
sex
anything
times
father
ruin
whole
money
share
estate
peasants
face
interview
scents
eau-de-Cologne
mean
heart
place
way
fool
advice
subject
women
ha
milk
water
truism
matters
man
_Who_
man
woman
love
throw
extent
nothing
man
man
creature
fool
words
_Galignani_
month
peasant
distress
debt
man
action
think
upbringing
Think
period
life
upbringing
man
regard
period
man
periods
periods
_us_
friend
Sensuality
frivolity
fault
relations
man
woman
consist
physiologists
anatomy
eye
guesswork
whereof
talk
nonsense
artificiality
beetle
friends
room
atmosphere
smell
tobacco
brother
interview
steward
latter
man
eyes
remark
voice
system
estate-management
footing
cartwheel
furniture
wood
reason
way
moodiness
sighing
reason
affairs
money
bulk
latter
statement
brother
assistance
occasion
sight
brother
perplexity
window
hand
pocket
je
donner
action
word
day
cash
_minutiæ_
powerless
way
business
one
fault
reflection
fellows
hand
opinion
practicality
advice
fellow
whole
life
retirement
world
nothing
eye
eagle
reply
brother
study
corridor
portion
house
rear
doorway
indecision
moustache
moment
knuckles
panels
Thenichka
enter
door
chair
baby
latter
room
bodice
object
town
to-day
tea
use
pound
change
room
eye
purview
features
curtains
meaning
curtains
while
time
visit
room
thanks
kindness
things
wing
shadow
smile
wing
place
women
Ah
silence
front
fingers
length
children
confusion
pleasure
Duniasha
one
house
person
[
]
put
clothes
towards
door
mind
mind
attention
room
redolent
balm
camomile
furniture
polish
walls
chairs
period
campaign
corner
bedstead
muslin
coverlet
chest
corner
lamp
_ikon_
halo
riband
china
egg
breast
window-sills
jars
year
jam
light
parchment
handwriting
jam
ceiling
hung
cord
cage
siskin
twittering
hopping
cage
hemp
seeds
floor
wall
space
chest
drawers
photographs
attitudes
work
photographer
photographs
nothing
face
frame
portrait
picture
cloak
frown
mountain
range
forehead
portrait
pincushion
shape
shoe
minutes
adjoining
room
sound
rustling
whispering
chest
drawers
greasy
volume
pages
door
robe
collar
head
face
body
arms
manner
children
dainty
robe
effect
face
delight
hair
bodice
world
spectacle
mother
arms
child
beauty
chin
tip
forefinger
baby
eyes
siskin
boy
shake
purposes
window-sill
candle
piece
months
eleventh
month
infant
eyes
chest
corner
fingers
mother
mouth
nose
features
grasp
brother
half
likeness
mother
child
time
breath
brows
expression
brother
trio
smile
fellow
baby
yours
elder
brother
watch
purchase
tea
air
indifference
room
accord
inquiry
accord
girl
door
way
rooms
wing
house
forehead
air
indecision
reason
reason
morning
remark
access
animation
baby
cheek
lips
hand
hand
robe
milk
eyes
expression
brows
caressing
circumstances
meeting
following
years
lot
night
inn
country
town
cleanliness
room
freshness
bed-linen
landlady
fifty
countenance
manner
speaking
breakfast
conversation
liking
fate
house
reluctance
serfs
look-out
domestics
part
despair
question
times
number
visitors
town
end
house
housekeeper
proposal
husband
family
daughter
weeks
housekeeper
name
child
abode
wing
manor-house
place
rights
girl
sixteen
people
glimpse
maiden
life
Sundays
profile
face
aisle
church
year
morning
study
daughter
eyes
spark
stove
men
habit
smattering
medicine
list
remedies
emergency
order
sufferer
_barin_
mother
duty
bound
window
head
hands
inspection
eye
prescription
lotion
stuff
portion
handkerchief
eye
room
idea
hand
one
whereupon
lieu
girl
hand
end
head
spot
hair
eye
impression
pure
tender
face
palms
hands
coils
hair
vision
pair
lips
set
teeth
sunlight
girl
church
conversation
shyness
occasion
path
field
mass
grain
undergrowth
cornflowers
wormwood
endeavours
eye
head
mesh
cornblades
eyes
morning
Thenichka
morning
_barin_
reply
retreat
time
presence
time
bashfulness
mother
cholera
love
orderliness
mother
sense
refinement
end
rest
brother
door
door
hand
baby
towards
ceiling
proceeding
mother
flight
hands
direction
infant
toes
study
walls
paper
roses
hung
weapons
floor
carpet
furniture
bookcase
oak
bronze
statuettes
stove
part
hazelwood
velvet
sofa
hands
head
ceiling
thoughts
mind
need
walls
curtains
windows
sofa
]
speech
person
superior
day
acquaintance
garden
question
trees
garden
plant
place
silver
poplars
firs
loam
instance
reason
clump
lilacs
acacias
require
room
hullo
persons
arbour
acquaintance
pair
companion
word
good-looking
touch
embarrassment
identity
Ah
father
taste
dog
direction
arbour
Evgenii
friend
sake
rustic
cap
bow
friend
individual
seat
silence
baby
child
spell
cheeks
gums
doctor
baby
arms
fact
resistance
fear
everything
plenty
teeth
way
ail
health
part
mother
point
demeanour
drawing-room
behaviour
kitchen
giggle
right
hero
baby
arms
breath
Always
children
people
fond
True
arms
mine
background
moment
arbour
arms
infant
head
circumstance
time
friends
name
patronymic
Nikolaievna
_Bene_
absence
shyness
True
_trait_
need
mother
father
respect
heir
shame
Evgenii
motives
father
point
view
ho
mighty
importance
marriage
rite
paces
friends
silence
father
establishment
cattle
horses
buildings
tipsy
air
workmen
tendency
steward
fool
rogue
reason
peasants
father
proverb
back
Soon
uncle
opinion
point
opinion
_himself_
Nothing
matters
nature
musing
glance
fields
morning
sun
Nature
rubbish
sense
church
workshop
wherein
man
labourer
moment
ears
strains
violoncello
sensitive
hand
_Erwartung_
honey
melody
air
musician
astonishment
father
father
'cello
age
laughing
idea
father
man
paterfamilias
county
'cello
reverence
mentor
smile
weeks
life
course
things
passing
careless
manner
abrupt
speech
latter
phenomenon
house
shyness
night
convulsions
manner
hours
task
baby
man
strength
soul
proud
plebeian
contempt
personality
awe
likelihood
accruing
influence
pleasure
discourses
chemical
experiments
doctor
microscope
hours
stretch
hand
spite
domineering
manner
servants
_barin_
brother
glances
past
fashion
man
conceit
stupidity
dignity
demeanour
practice
journals
habit
coat
attitude
fact
servant
butler
whenever
doctor
dish
sharper
flaunter
whiskers
pig
aristocrat
days
season
year
weather
True
threatenings
cholera
inhabitants
visitations
commonplace
day
forth
tramp
versts
tramps
sake
exercise
expeditions
sake
herbs
insects
case
pair
way
engage
dispute
spite
profusion
argument
morning
pair
way
garden
arbour
voices
footsteps
friends
father
fellow
enough
man
shelf
man
song
ears
reply
man
shelf
minute
house
days
boy
fiddlesticks
something
_practical_
instance
start
tone
_Stoff
style
day
brother
length
men
shelf
songs
thing
nearer
rear
distance
reason
ideas
'Nihilist
head
fellow
charlatan
spite
frogs
progress
physics
brother
part
man
culture
ability
nothing
something
kind
following
everything
times
peasantry
farm
province
abreast
needs
day
day
brother
view
reason
following
room
air
child
book
hand
book
production
kind
smile
volume
arm
book
tail
pocket
frock-coat
copy
edition
work
hands
education
book
fool
thing
views
language
Again
book
brother
brows
moment
silence
way
desire
conversation
letter
purpose
]
province
kinsman
invitation
need
versts
blanc-mange
honour
tow-rope
shelf
brother
time
tombstones
hands
breasts
sigh
speech
brother
skirmish
chirurgeon
doubt
evening
battle
drawing-room
tea
excuse
foe
while
fire
presence
to-night
spirits
tea
silence
impatience
wish
fulfilment
conversation
landowner
aristocrat
landowner
lips
view
terms
thing
aristocrat
tea
opinion
aristocrats
aristocrats
opinion
reputation
views
reputation
reason
aristocrats
instance
sir
term
eyebrows
instance
sir
aristocracy
rights
iota
rights
others
fulfilment
obligations
obligations
reasons
caste
freedom
caste
freedom
tale
times
sense
dignity
sense
self-respect
senses
aristocrat
edifice
public_
basis
matters
sir
personality
firm
rock
structure
society
example
customs
dress
tastes
things
sense
duty
duty
words
depths
country
man
hands
_bien
public_
inaction
question
reason
hands
term
idea
_principle_
men
principles
destitute
morality
substance
thing
day
arrival
assent
idea
forsooth
Liberalism
progress
principles
vanity
terms
to-day
opinion
humanity
humanity's
laws
whereas
logic
history
demands
logic
piece
bread
mouth
purpose
abstractions
hand
disgust
people
principles
precepts
thing
comprehension
basis
action
life
word
authority
sort
basis
action
course
everything
everything
poetry
art
expression
_insouciance_
part
pleasure
everything
everything
destruction
business
site
condition
people
demand
one
right
satisfaction
egotism
phrase
philosophy
science
trouble
pupil
heat
gentlemen
type
possess
knowledge
people
representatives
demands
aspirations
people
traditions
faith
nothing
nothing
assurance
chess-player
move
part
opponent
attack
composure
nothing
aback
favour
people
folk
chariot
point
people
countryman
mine
sort
indolent
hand
grandfather
plough
favourite
peasant
rates
countryman
despise
contempt
views
spirit
upholder
Phaugh
need
man
considers
use
Gentlemen
gentlemen
feet
personalities
hand
brother's
shoulder
seat
sense
dignity
gentleman
fun
doctrine
time
time
term
temper
face
dull
tint
place
nothing
custom
custom
facts
servants
bribes
highways
commerce
upright
judge
course
course
words
yours
'censors
term
censures
tenets
nothing
chatter
differences
trouble
pursuit
doctrinairism
question
leaders
censors
salt
sheer
futilities
breath
discussions
art
life
points
devil
time
bread
subsistence
matters
superstition
enterprises
want
directors
freedom
reality
reason
peasant
death
dram-shop
sort
despoilment
_métier_
yourselves
nothing
sullen
reply
mind
completeness
_barin_
everything
everything
repetition
words
time
note
pride
brows
voice
Nihilism
ill
saviours
heroes
yourselves
friends
rest
_that_
ways
things
events
things
excitement
self-command
demolition
purpose
force
force
need
render
account
one
straightening
form
Fool
creed
angel
patience
force
forsooth
force
force
Civilisation
fruits
value
fruits
_barbouilleur_
piano-player
kopecks
night
use
society
men
kind
stand
culture
rude
propelling-power
yourselves
race
shanty
force
forsooth
sirs
number
men
boy
others
number
millions
folk
kind
_you_
beliefs
selves
number
nation
whole
candle
conflagration
]
pride
nature
banter
youth
_thus_
hearts
boys
beside
brows
head
canker
instance
artists
fool
'authority
artists
impotent
fancy
'Girls
artists
fellows
artists
copper
groat
artists
sum
bravo
way
men
day
youth
side
time
school
dunces
studies
world
trick
delightful
words
blockheads
days
Nihilists
self-sufficiency
eyes
form
indignation
dispute
institution
family
life
rejection
view
institutions
kind
millions
example
village
commune
lips
smile
village
commune
subject
brother
experience
meaning
commune
guarantee
sobriety
contrivances
family
family
peasantry
institution
question
detail
see
minimum
days
things
amount
time
succession
conditions
attention
sport
everything
frogs
_Au
revoir_
gentlemen
friends
brothers
men
day
successors
successors
conversation
pins
needles
glance
brother
reminiscence
quarrel
mother
contest
outcry
word
length
generations
course
pill
turn
_us_
heirs
generation
pill
retiring
part
right
youngsters
terms
self-sufficiency
crowd
youth
wine
bass
voice
face
universe
'Red
rule
doorway
progress
dispute
reply
order
_samovar_
soir_
betook
study
physician
materialist
philosopher
census-taking
population
]
hour
arbour
thoughts
brain
rift
son
rift
day
day
nothing
days
winters
perusal
works
nothing
men
discourses
nothing
word
debates
brother
right
vanity
fellows
distance
truth
ourselves
something
something
advantage
something
hovers
_barin_
hovers
ourselves
head
hand
face
poetry
art
nature
sympathy
world
closing
sun
sinking
aspen
copse
verst
garden
shadows
motionless
fields
track
copse
peasant
pony
pair
trees
rider
patch
shoulder
legs
steed
aspens
sun
beams
trunks
glow
trunks
beams
mass
foliage
boughs
blur
tints
sky
bats
wind
bees
lilac
blossoms
swarm
gnats
bough
thought
lips
couplet
poetry
mind
play
thoughts
times
man
fond
dreaming
tendency
life
country
confirmation
while
son
post-house
verandah
hour
change
relations
son
phase
wife
years
life
_châtelaine_
girl
slim
figure
eye
vision
picture
tresses
neck
meeting
student
staircase
suite
rooms
alarm
moment
bend
staircase
demeanour
meetings
words
smiles
fits
rapture
despair
joy
True
wife
happiness
falls
lot
men
earth
thought
days
sweetness
life
death
attempt
thoughts
feeling
mind
worlds
days
something
power
memory
breath
mood
grip
Petrovitch
voice
spot
vicinity
call
feeling
vexation
shame
comparison
wife
start
passing
regret
moment
way
sound
voice
bring
grey
hairs
age
world
emerge
waves
past
reminder
_barin_
fact
moment
reverie
nightfall
motionless
obscurity
blur
face
house
nerves
ground
heavens
myriads
stars
garden
pacing
vague
despondent
sense
agitation
refuse
breast
thoughts
eyes
eyes
man
forty-four
proprietor
estate
household
tears
times
pacing
mind
peaceful
retreat
windows
darkness
garden
touch
air
face
mood
sadness
emotion
turn
path
matter
ghost
words
frame
mind
towards
house
towards
end
garden
contemplation
heavens
reflection
starlight
nothing
dark
eyes
passionate
misanthropic
soul
castle-building
night
splendid
idea
head
father
relation
invitation
intention
honour
weather
town
days
talk
father
versts
time
mother
folk
deserve
father
son
place
work
visit
way
pleasure
show
indifference
matter
fact
proposal
thought
feelings
day
pair
town
consent
youth
lamentations
elders
town
friends
dominion
governors
sequence
year
rule
potentate
staff
officer
horse
breeder
agriculturist
staff
_tchinovniks_
result
time
story
commotion
therefrom
pitch
investigation
choice
purpose
son
brothers
man
school
man
forty
dignity
statesman
breast
stars
order
opinion
boundless
vanity
air
simplicity
humour
anything
laugh
sort
fellow
True
occasions
saying
dust
fly
worker
saw
_L'énergie
la
première
qualité
d'un
homme
d'état_
fool
_tchinovniks_
experience
rode
roughshod
things
custom
respect
]
one
men
routine
bureaucrats
man
phenomenon
life
fact
phrases
finger
sort
careless
pomposity
development
literature
street
procession
students
maturer
years
majority
members
ranks
circumstances
epoch
way
officials
period
reception
]
resident
pages
]
works
courtier
glittering
fraud
comers
achievement
life
matters
stranger
sense
occasion
jocosity
bigwig
face
relatives
country
father
queer
fish
tails
velvet
cutaway
_tchinovnik_
uniform
lips
habit
counsel
look
superior
settling
subordinate
man
attention
passing
bigwigs
species
expedients
achievement
method
favourite
words
request
bigwig
intelligence
sentence
air
density
example
day
week
deference
day
bigwig
air
ears
utmost
Eh
E-E-Excellency
mean
Excellency
day
week
time
